Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9
6183.42,621.71,9,38.9,0.63,0.57,0.58,0.77,0.56,0.73,0.43,0.61,0.67,11.5,7.85,12.08,9.52,8.48,13.14,12.02,10.63,4.74,0,0,1,1,0,1,0,0,0
664.58,69.25,1,4.3,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
608.49,146.11,2,9.1,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,6.26,0.0,0,0,0,1,0,0,0,0,0
2110.88,265.8,4,16.6,0.89,0.36,0.0,0.39,0.0,0.0,0.65,0.0,0.0,6.87,9.22,0.0,5.94,0.0,0.0,10.26,0.0,0.0,1,1,0,1,0,0,1,0,0
2489.72,241.94,4,15.1,0.54,0.66,0.63,0.0,0.0,0.0,0.0,0.48,0.0,9.67,11.48,8.37,0.0,0.0,0.0,0.0,12.21,0.0,1,1,0,0,0,0,0,0,0
1412.94,205.73,3,12.9,0.0,0.0,0.0,0.44,0.0,0.0,0.55,0.81,0.0,0.0,0.0,0.0,11.48,0.0,0.0,8.11,4.92,0.0,0,0,0,0,0,0,0,1,0
5928.78,674.33,9,42.1,0.48,0.88,0.74,0.77,0.38,0.75,0.61,0.45,0.61,13.29,12.06,8.04,2.78,9.89,11.19,6.41,8.46,8.41,0,0,0,0,0,1,0,1,0
2788.66,389.72,6,24.4,0.0,0.0,0.6,0.34,0.69,0.76,0.52,0.0,0.62,0.0,0.0,12.2,13.85,7.08,4.0,7.05,0.0,5.3,0,0,1,0,1,1,1,0,1
6385.92,628.98,9,39.3,0.68,0.46,0.81,0.89,0.55,0.4,0.55,0.65,0.47,10.35,4.25,13.82,5.55,13.95,9.1,10.44,13.44,10.08,1,0,0,0,1,1,1,0,0
1658.45,141.19,1,8.8,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3941.32,642.37,6,40.1,0.0,0.82,0.79,0.64,0.0,0.82,0.84,0.73,0.0,0.0,5.46,8.3,10.58,0.0,4.28,3.34,7.13,0.0,0,1,1,1,0,0,0,0,0
2553.89,324.12,6,20.3,0.74,0.47,0.62,0.0,0.0,0.41,0.0,0.56,0.44,8.52,2.04,13.95,0.0,0.0,13.35,0.0,2.01,5.5,1,0,1,0,0,0,0,0,0
1648.91,290.9,5,18.2,0.0,0.3,0.9,0.31,0.0,0.0,0.65,0.0,0.47,0.0,6.83,2.93,5.78,0.0,0.0,8.76,0.0,9.15,0,0,0,0,0,0,1,0,0
1285.98,129.14,3,8.1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.42,0.66,0.0,0.0,5.7,0.0,0.0,0.0,0.0,13.59,9.68,0,0,0,0,0,0,0,1,0
4168.76,518.51,8,32.4,0.58,0.43,0.48,0.68,0.0,0.49,0.48,0.88,0.68,2.79,13.15,5.05,11.12,0.0,5.65,12.05,5.83,11.16,1,1,1,1,0,0,1,0,0
513.61,122.65,2,7.7,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,1,0,0,0,0,0,0,0,0
289.87,31.98,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06,0,0,0,0,0,0,0,0,0
3386.68,358.21,8,22.4,0.86,0.35,0.31,0.58,0.35,0.5,0.47,0.37,0.0,13.63,10.32,10.81,8.08,8.44,3.09,3.98,9.79,0.0,0,0,1,0,1,0,0,0,0
5438.4,526.22,8,32.9,0.88,0.0,0.74,0.6,0.62,0.35,0.4,0.69,0.35,10.54,0.0,13.33,11.0,12.44,5.66,8.0,6.78,8.65,1,0,0,0,0,1,1,1,0
5198.39,558.23,5,34.9,0.73,0.79,0.87,0.75,0.82,0.0,0.0,0.0,0.0,2.11,12.56,12.93,8.99,8.19,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
4527.43,504.24,7,31.5,0.31,0.83,0.85,0.65,0.0,0.34,0.0,0.57,0.69,4.1,9.07,13.52,6.29,0.0,11.57,0.0,6.38,6.52,0,1,1,0,0,0,0,1,0
5527.95,713.55,8,44.6,0.41,0.65,0.88,0.0,0.84,0.78,0.9,0.52,0.53,4.11,12.03,8.77,0.0,10.8,5.29,4.85,2.82,11.29,1,1,1,0,1,1,1,1,1
4932.99,457.74,7,28.6,0.0,0.8,0.0,0.52,0.74,0.46,0.44,0.34,0.76,0.0,13.79,0.0,11.03,12.9,5.66,2.0,2.12,11.9,0,1,0,0,1,1,1,0,0
619.37,67.17,2,4.2,0.39,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,7.77,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4238.33,402.87,9,25.2,0.59,0.48,0.71,0.34,0.43,0.43,0.32,0.52,0.57,9.04,7.85,10.9,13.52,9.02,11.71,2.17,12.34,13.65,0,0,0,0,0,0,1,1,0
4186.13,519.69,6,32.5,0.65,0.59,0.0,0.88,0.0,0.79,0.31,0.82,0.0,9.47,11.27,0.0,7.73,0.0,4.86,11.16,8.35,0.0,0,1,0,0,0,1,0,0,0
833.9,164.72,2,10.3,0.0,0.76,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,6.69,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0
3141.23,317.84,5,19.9,0.87,0.0,0.0,0.32,0.62,0.57,0.0,0.49,0.0,11.32,0.0,0.0,12.49,7.17,8.02,0.0,11.18,0.0,0,0,0,0,1,0,0,0,0
6535.53,604.41,8,37.8,0.77,0.65,0.57,0.82,0.56,0.6,0.0,0.76,0.37,11.45,7.49,10.04,11.51,12.91,13.74,0.0,11.04,3.11,1,1,1,1,0,0,0,0,1
5521.6,768.46,8,48.0,0.77,0.57,0.7,0.78,0.85,0.89,0.82,0.0,0.36,6.18,11.18,9.53,5.72,2.75,4.38,13.78,0.0,6.71,1,1,0,0,1,1,0,0,1
856.37,71.23,2,4.5,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,7.67,0.0,0.0,0.0,13.75,0,0,0,0,1,0,0,0,1
3886.94,598.72,8,37.4,0.88,0.55,0.0,0.55,0.58,0.7,0.42,0.44,0.89,4.3,4.01,0.0,3.15,8.64,5.52,10.72,4.07,10.22,1,1,0,1,1,1,0,0,0
2262.43,294.93,5,18.4,0.0,0.4,0.47,0.0,0.0,0.48,0.74,0.0,0.71,0.0,2.13,7.43,0.0,0.0,4.25,13.22,0.0,5.12,0,1,0,0,0,0,1,0,0
3622.43,402.27,8,25.1,0.45,0.31,0.57,0.61,0.47,0.41,0.86,0.36,0.0,7.66,11.81,6.86,6.65,13.52,11.31,9.93,5.33,0.0,1,1,1,1,0,1,0,1,0
3826.36,503.41,7,31.5,0.58,0.79,0.54,0.53,0.0,0.77,0.7,0.47,0.0,12.22,7.71,9.85,11.76,0.0,5.31,5.48,2.47,0.0,0,1,0,1,0,0,1,1,0
279.04,39.95,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0,0,0,0,0,0,0,0,0
3777.46,454.46,6,28.4,0.82,0.46,0.73,0.0,0.76,0.4,0.0,0.0,0.62,9.02,2.27,7.03,0.0,11.68,10.99,0.0,0.0,6.02,1,1,0,0,1,0,0,0,1
215.62,17.46,1,1.1,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4839.85,556.5,6,34.8,0.85,0.82,0.54,0.0,0.79,0.0,0.49,0.0,0.77,12.86,12.36,7.56,0.0,5.78,0.0,3.44,0.0,5.32,1,1,0,0,0,0,1,0,0
4146.25,575.91,9,36.0,0.84,0.82,0.58,0.38,0.49,0.45,0.37,0.76,0.47,13.62,5.41,4.38,2.68,10.19,4.7,13.11,3.44,4.46,1,1,0,1,1,0,0,0,1
3239.37,504.36,8,31.5,0.88,0.47,0.42,0.33,0.71,0.0,0.86,0.37,0.42,2.35,11.46,13.19,10.04,11.08,0.0,4.27,7.65,3.73,1,1,0,1,0,0,1,0,0
2285.34,334.96,5,20.9,0.0,0.77,0.0,0.0,0.75,0.63,0.41,0.0,0.39,0.0,2.78,0.0,0.0,6.01,12.5,7.08,0.0,10.68,0,0,0,0,0,0,1,0,1
5245.1,571.85,8,35.7,0.77,0.34,0.36,0.7,0.5,0.82,0.55,0.81,0.0,12.17,5.48,5.24,2.67,11.5,12.43,5.25,10.33,0.0,1,0,1,1,1,0,0,0,0
2593.09,264.78,3,16.5,0.0,0.0,0.46,0.0,0.77,0.82,0.0,0.0,0.0,0.0,0.0,8.61,0.0,10.08,9.92,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3350.05,584.63,9,36.5,0.43,0.44,0.63,0.66,0.7,0.7,0.43,0.47,0.82,5.45,3.2,5.11,12.36,3.7,8.4,8.71,2.07,2.56,1,0,0,0,0,0,0,1,0
2451.76,301.68,8,18.9,0.47,0.36,0.46,0.0,0.39,0.62,0.64,0.3,0.33,8.61,11.07,7.23,0.0,11.58,4.73,9.27,8.95,7.7,0,1,1,0,1,0,1,0,0
2912.78,436.57,6,27.3,0.0,0.75,0.56,0.33,0.78,0.0,0.66,0.65,0.0,0.0,2.31,10.61,13.21,7.74,0.0,2.71,10.59,0.0,0,1,1,1,1,0,0,1,0
5072.77,681.72,9,42.6,0.57,0.32,0.73,0.86,0.59,0.86,0.34,0.73,0.64,9.24,9.65,3.37,10.69,6.43,7.15,5.57,11.05,2.18,0,0,0,0,0,0,0,1,1
1731.39,282.22,4,17.6,0.66,0.0,0.0,0.0,0.52,0.56,0.0,0.75,0.0,6.42,0.0,0.0,0.0,2.7,8.73,0.0,6.14,0.0,0,0,0,0,1,1,0,0,0
1142.88,146.09,3,9.1,0.52,0.0,0.0,0.0,0.0,0.0,0.54,0.51,0.0,4.88,0.0,0.0,0.0,0.0,0.0,5.95,13.07,0.0,0,0,0,0,0,0,0,1,0
1232.22,108.83,2,6.8,0.0,0.0,0.0,0.0,0.4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56,11.96,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0
3755.96,523.72,5,32.7,0.0,0.87,0.79,0.0,0.68,0.8,0.0,0.69,0.0,0.0,8.01,9.18,0.0,3.84,3.09,0.0,11.92,0.0,0,0,1,0,0,0,0,0,0
850.28,82.87,3,5.2,0.41,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.38,10.84,0.0,0.0,0.0,6.65,0.0,0.0,0.0,13.43,0,0,0,0,0,0,0,0,0
3006.0,290.81,5,18.2,0.74,0.71,0.0,0.34,0.53,0.43,0.0,0.0,0.0,4.02,13.92,0.0,13.04,13.29,13.19,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
3966.5,479.04,4,29.9,0.0,0.9,0.8,0.0,0.0,0.86,0.0,0.0,0.71,0.0,4.09,12.14,0.0,0.0,11.79,0.0,0.0,4.89,0,0,1,0,0,1,0,0,1
1784.49,383.28,5,24.0,0.0,0.4,0.0,0.8,0.77,0.79,0.0,0.37,0.0,0.0,11.6,0.0,5.39,4.73,2.1,0.0,4.23,0.0,0,0,0,0,0,0,0,1,0
2620.69,299.74,7,18.7,0.0,0.78,0.45,0.47,0.44,0.31,0.53,0.0,0.31,0.0,8.6,9.55,6.11,7.03,4.9,12.32,0.0,10.75,0,0,0,0,0,0,1,0,1
3733.08,313.02,5,19.6,0.0,0.0,0.68,0.51,0.55,0.45,0.0,0.0,0.74,0.0,0.0,9.11,12.29,13.97,11.22,0.0,0.0,13.25,0,0,0,0,0,0,0,0,1
2608.31,303.95,4,19.0,0.34,0.0,0.0,0.81,0.0,0.0,0.43,0.0,0.86,8.93,0.0,0.0,10.52,0.0,0.0,6.82,0.0,7.25,1,0,0,0,0,0,1,0,1
920.19,70.35,2,4.4,0.0,0.45,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,12.77,0.0,0.0,0.0,13.42,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0
4834.46,524.65,7,32.8,0.64,0.84,0.56,0.38,0.45,0.87,0.0,0.65,0.0,3.53,12.24,6.54,13.65,2.36,12.55,0.0,7.48,0.0,0,1,0,0,1,1,0,1,0
5114.61,474.31,6,29.6,0.38,0.0,0.53,0.88,0.32,0.83,0.83,0.0,0.0,6.61,0.0,5.54,10.78,12.78,11.41,12.86,0.0,0.0,1,0,0,0,1,1,0,0,0
4789.44,453.71,5,28.4,0.0,0.89,0.48,0.0,0.84,0.0,0.0,0.84,0.35,0.0,13.53,3.42,0.0,8.12,0.0,0.0,12.72,6.13,0,0,1,0,0,0,0,0,0
227.04,24.5,1,1.5,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3209.19,324.01,4,20.3,0.85,0.0,0.0,0.8,0.0,0.0,0.37,0.57,0.0,11.14,0.0,0.0,10.03,0.0,0.0,10.94,6.55,0.0,0,0,0,0,0,0,1,1,0
4605.33,551.03,8,34.4,0.76,0.31,0.57,0.0,0.79,0.69,0.75,0.53,0.42,8.49,2.3,11.61,0.0,11.19,5.71,4.75,11.05,9.54,1,1,1,0,0,0,1,1,0
1830.71,211.88,3,13.2,0.62,0.0,0.0,0.0,0.0,0.49,0.0,0.75,0.0,3.21,0.0,0.0,0.0,0.0,13.46,0.0,10.37,0.0,0,0,0,0,0,1,0,1,0
2088.9,227.36,2,14.2,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,10.65,0.0,7.03,0.0,0,0,0,0,0,0,0,1,0
1693.03,253.44,4,15.8,0.76,0.0,0.34,0.0,0.65,0.0,0.0,0.55,0.0,5.23,0.0,13.53,0.0,5.95,0.0,0.0,7.82,0.0,1,0,1,0,1,0,0,1,0
3167.03,290.3,5,18.1,0.46,0.0,0.88,0.41,0.0,0.48,0.51,0.0,0.0,3.58,0.0,12.88,12.16,0.0,7.25,13.52,0.0,0.0,0,0,0,1,0,1,0,0,0
3717.48,394.36,4,24.6,0.0,0.5,0.0,0.81,0.74,0.0,0.88,0.0,0.0,0.0,4.98,0.0,13.2,5.29,0.0,10.61,0.0,0.0,0,1,0,0,1,0,1,0,0
5369.63,637.06,8,39.8,0.61,0.45,0.85,0.0,0.46,0.78,0.73,0.57,0.77,6.8,8.79,3.71,0.0,9.5,12.01,5.81,10.13,12.36,1,1,0,0,1,0,1,1,0
435.14,88.79,1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0,0,0,0,0,0,0,0,0
2270.47,247.8,3,15.5,0.58,0.83,0.0,0.0,0.61,0.0,0.0,0.0,0.0,7.54,12.33,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3372.19,446.17,9,27.9,0.58,0.82,0.37,0.45,0.44,0.5,0.44,0.46,0.57,8.72,3.73,2.17,8.73,10.51,8.88,8.64,5.76,13.38,1,0,0,1,0,1,1,1,0
1081.69,143.94,2,9.0,0.64,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,12.26,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0
1459.72,124.06,3,7.8,0.0,0.0,0.56,0.0,0.3,0.0,0.0,0.0,0.54,0.0,0.0,11.33,0.0,10.13,0.0,0.0,0.0,12.76,0,0,0,0,0,0,0,0,0
1422.02,247.99,3,15.5,0.0,0.0,0.77,0.0,0.0,0.32,0.0,0.0,0.84,0.0,0.0,8.08,0.0,0.0,2.94,0.0,0.0,4.19,0,0,0,0,0,1,0,0,0
544.84,91.63,1,5.7,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4125.42,566.99,8,35.4,0.0,0.68,0.37,0.44,0.87,0.79,0.43,0.38,0.83,0.0,13.31,3.21,7.81,10.13,5.55,2.62,12.21,2.5,0,1,0,0,0,0,1,0,1
112.17,23.1,1,1.4,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
2895.71,303.1,4,18.9,0.0,0.0,0.0,0.0,0.0,0.85,0.63,0.3,0.7,0.0,0.0,0.0,0.0,0.0,9.07,7.45,8.52,12.17,0,0,0,0,0,1,1,1,0
3100.41,369.58,4,23.1,0.65,0.0,0.89,0.69,0.0,0.0,0.0,0.63,0.0,10.78,0.0,7.2,7.15,0.0,0.0,0.0,9.68,0.0,1,0,1,1,0,0,0,0,0
518.92,60.92,1,3.8,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3810.27,413.05,5,25.8,0.0,0.0,0.74,0.0,0.83,0.0,0.38,0.44,0.86,0.0,0.0,3.94,0.0,11.62,0.0,11.44,10.04,10.17,0,0,0,0,0,0,0,0,1
993.0,87.63,1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,0,0,0,0,0,0,0,0,0
2673.76,491.56,6,30.7,0.57,0.0,0.68,0.0,0.7,0.0,0.68,0.77,0.67,2.89,0.0,11.47,0.0,5.53,0.0,3.89,4.27,4.11,1,0,1,0,1,0,0,0,0
921.2,73.85,3,4.6,0.0,0.0,0.0,0.36,0.0,0.37,0.39,0.0,0.0,0.0,0.0,0.0,11.04,0.0,13.21,13.01,0.0,0.0,0,0,0,0,0,0,1,0,0
2236.63,237.43,3,14.8,0.41,0.66,0.0,0.0,0.0,0.86,0.0,0.0,0.0,13.51,7.61,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0
4071.78,406.52,5,25.4,0.88,0.58,0.79,0.0,0.0,0.68,0.0,0.0,0.31,12.9,13.85,9.48,0.0,0.0,2.33,0.0,0.0,13.78,1,0,1,0,0,0,0,0,0
7285.84,713.77,9,44.6,0.85,0.89,0.67,0.38,0.79,0.32,0.37,0.51,0.89,8.36,13.73,3.7,11.33,12.98,4.52,3.8,10.23,11.49,1,0,1,0,1,0,1,0,1
6157.22,722.49,9,45.2,0.62,0.89,0.38,0.77,0.85,0.43,0.39,0.71,0.77,13.43,9.46,6.39,10.42,9.63,10.77,5.58,2.25,6.87,0,0,1,1,0,0,0,1,0
2040.54,352.46,4,22.0,0.0,0.67,0.0,0.72,0.68,0.74,0.0,0.0,0.0,0.0,9.33,0.0,4.82,3.11,6.06,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0
193.97,22.44,1,1.4,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2723.98,284.33,5,17.8,0.55,0.48,0.69,0.0,0.63,0.0,0.0,0.0,0.44,10.45,11.13,11.41,0.0,5.9,0.0,0.0,0.0,9.46,1,0,1,0,0,0,0,0,0
3854.45,478.61,6,29.9,0.72,0.76,0.77,0.0,0.0,0.0,0.67,0.32,0.67,6.25,10.85,6.3,0.0,0.0,0.0,8.47,8.92,8.29,1,0,1,0,0,0,1,0,0
5309.69,657.48,9,41.1,0.51,0.74,0.51,0.44,0.72,0.85,0.62,0.65,0.61,7.24,12.56,4.33,6.04,4.09,7.66,11.17,4.18,13.17,0,1,1,1,1,0,0,0,0
2997.12,414.35,5,25.9,0.56,0.83,0.0,0.5,0.0,0.58,0.0,0.0,0.86,2.4,6.96,0.0,11.9,0.0,4.93,0.0,0.0,9.02,0,1,0,1,0,0,0,0,1
3364.38,344.96,7,21.6,0.32,0.55,0.81,0.0,0.39,0.45,0.34,0.0,0.65,11.84,8.41,9.78,0.0,11.29,8.88,10.72,0.0,9.77,0,0,1,0,0,1,0,0,0
7092.59,701.07,8,43.8,0.79,0.62,0.0,0.74,0.76,0.64,0.74,0.6,0.69,11.72,9.46,0.0,13.95,12.62,2.6,11.91,9.14,6.27,1,1,0,0,1,0,0,0,1
1743.21,275.36,4,17.2,0.0,0.0,0.4,0.0,0.83,0.0,0.0,0.66,0.51,0.0,0.0,9.95,0.0,5.58,0.0,0.0,6.26,6.18,0,0,1,0,1,0,0,1,0
1932.99,222.54,5,13.9,0.66,0.0,0.0,0.0,0.0,0.3,0.45,0.51,0.51,5.04,0.0,0.0,0.0,0.0,11.44,10.88,13.4,7.38,0,0,0,0,0,1,0,0,0
427.25,57.55,1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0,0,0,0,0,0,0,0,0
3609.35,379.65,5,23.7,0.0,0.5,0.89,0.52,0.0,0.0,0.59,0.7,0.0,0.0,2.37,12.19,8.85,0.0,0.0,11.39,7.87,0.0,0,0,1,1,0,0,0,1,0
2373.27,243.33,4,15.2,0.0,0.0,0.0,0.0,0.0,0.55,0.77,0.59,0.34,0.0,0.0,0.0,0.0,0.0,10.13,11.59,5.46,12.42,0,0,0,0,0,0,1,0,1
233.74,39.8,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0,0,0,0,0,0,0,0,0
5758.85,599.21,9,37.5,0.73,0.48,0.43,0.9,0.51,0.81,0.31,0.49,0.6,13.08,10.83,4.62,13.73,5.93,5.68,7.15,8.49,8.34,1,1,0,0,1,1,1,0,0
6222.6,677.84,9,42.4,0.85,0.74,0.43,0.89,0.5,0.48,0.56,0.62,0.62,11.72,2.6,12.57,11.3,13.05,3.64,8.14,6.36,12.43,0,0,1,0,0,1,1,0,1
2668.34,239.07,2,14.9,0.79,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,13.69,0.0,0.0,0.0,9.01,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
7555.47,685.07,8,42.8,0.88,0.53,0.86,0.3,0.65,0.0,0.88,0.52,0.71,13.32,8.62,10.68,7.93,8.97,0.0,12.55,11.17,9.26,0,1,1,0,1,0,0,0,1
4338.06,406.94,5,25.4,0.0,0.63,0.73,0.6,0.65,0.0,0.0,0.76,0.0,0.0,10.81,9.79,13.81,12.92,0.0,0.0,7.77,0.0,0,0,0,0,0,0,0,0,0
3765.89,501.01,6,31.3,0.47,0.74,0.69,0.0,0.0,0.83,0.73,0.59,0.0,5.94,12.92,9.51,0.0,0.0,7.04,2.3,6.33,0.0,1,1,0,0,0,0,1,1,0
5236.37,515.33,6,32.2,0.5,0.85,0.0,0.87,0.32,0.0,0.0,0.52,0.9,5.96,8.81,0.0,11.15,12.09,0.0,0.0,8.61,11.99,1,1,0,1,0,0,0,0,1
2486.13,318.14,3,19.9,0.0,0.0,0.86,0.0,0.8,0.0,0.0,0.63,0.0,0.0,0.0,5.97,0.0,8.19,0.0,0.0,10.66,0.0,0,0,0,0,0,0,0,1,0
3068.35,344.69,5,21.5,0.0,0.0,0.5,0.0,0.0,0.53,0.82,0.73,0.46,0.0,0.0,2.93,0.0,0.0,8.11,13.82,5.45,10.17,0,0,1,0,0,0,1,1,0
1609.08,288.06,5,18.0,0.35,0.38,0.0,0.0,0.58,0.0,0.89,0.47,0.0,5.25,13.12,0.0,0.0,2.48,0.0,4.13,10.92,0.0,0,0,0,0,1,0,0,1,0
1424.95,157.19,2,9.8,0.0,0.86,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,9.91,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
2778.17,521.61,7,32.6,0.38,0.7,0.0,0.45,0.89,0.78,0.0,0.68,0.5,8.74,5.0,0.0,3.95,5.14,3.34,0.0,7.7,6.19,0,0,0,0,1,0,0,0,1
735.52,86.74,3,5.4,0.0,0.45,0.0,0.0,0.0,0.37,0.39,0.0,0.0,0.0,7.52,0.0,0.0,0.0,4.59,13.23,0.0,0.0,0,0,0,0,0,1,0,0,0
261.87,35.52,1,2.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
540.06,123.42,1,7.7,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3686.95,413.84,7,25.9,0.66,0.48,0.42,0.74,0.0,0.31,0.57,0.71,0.0,5.33,5.9,7.68,9.27,0.0,7.89,13.85,10.44,0.0,0,0,1,1,0,0,0,1,0
1094.22,145.08,3,9.1,0.47,0.5,0.0,0.0,0.0,0.59,0.0,0.0,0.0,9.14,11.49,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
4983.97,575.76,7,36.0,0.66,0.77,0.78,0.66,0.76,0.39,0.0,0.66,0.0,13.09,13.64,3.28,10.81,3.19,2.69,0.0,12.11,0.0,0,0,0,1,0,0,0,1,0
4091.56,523.08,7,32.7,0.85,0.88,0.36,0.0,0.36,0.0,0.32,0.81,0.65,8.5,3.66,11.34,0.0,6.92,0.0,5.95,9.09,12.03,0,1,1,0,0,0,1,1,0
4253.25,477.35,8,29.8,0.62,0.38,0.0,0.5,0.55,0.53,0.5,0.65,0.8,8.71,2.38,0.0,9.09,3.63,10.16,13.14,8.28,11.14,1,0,0,1,0,0,1,1,0
1280.79,160.91,2,10.1,0.64,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,9.84,0.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
4035.46,570.33,8,35.6,0.69,0.48,0.84,0.45,0.59,0.52,0.73,0.0,0.66,11.96,9.75,3.08,10.55,3.53,9.85,9.0,0.0,3.78,1,0,0,1,1,0,1,0,1
3884.39,462.47,8,28.9,0.8,0.0,0.35,0.73,0.38,0.69,0.65,0.34,0.39,3.44,0.0,9.9,9.68,13.97,8.75,13.18,7.16,4.81,1,0,1,0,0,1,1,1,1
5342.92,630.22,8,39.4,0.37,0.69,0.0,0.68,0.9,0.64,0.86,0.56,0.44,8.16,13.0,0.0,5.04,9.41,12.82,6.76,6.79,2.06,1,1,0,0,1,0,0,1,1
2034.57,213.67,4,13.4,0.61,0.0,0.0,0.0,0.67,0.0,0.0,0.54,0.3,11.27,0.0,0.0,0.0,5.1,0.0,0.0,13.08,12.85,1,0,0,0,1,0,0,0,1
